codex_id,categ_id,type,state,name
8763,8691,product,sellable,"SEKRUP 10 X 1/2 FAB (30)"
8764,8691,product,sellable,"SEKRUP 10 X 1/2 FAB (50)"
8714,8691,product,sellable,"SEKRUP 10 X 1/2 PAB (10)"
8715,8691,product,sellable,"SEKRUP 10 X 1/2 PAB (30)"
8716,8691,product,sellable,"SEKRUP 10 X 1/2 PAB (50)"
8768,8691,product,sellable,"SEKRUP 10 X 3/4 FAB (10)"
8769,8691,product,sellable,"SEKRUP 10 X 3/4 FAB (30)"
8770,8691,product,sellable,"SEKRUP 10 X 3/4 FAB (50)"
8771,8691,product,sellable,"SEKRUP 10 X 3/4 FAB (8)"
8720,8691,product,sellable,"SEKRUP 10 X 3/4 PAB (10)"
8721,8691,product,sellable,"SEKRUP 10 X 3/4 PAB (30)"
8722,8691,product,sellable,"SEKRUP 10 X 3/4 PAB (50)"
8717,8691,product,sellable,"SEKRUP 10 X 5/8  PAB (10)"
8765,8691,product,sellable,"SEKRUP 10 X 5/8 FAB (10)"
8766,8691,product,sellable,"SEKRUP 10 X 5/8 FAB (30)"
8767,8691,product,sellable,"SEKRUP 10 X 5/8 FAB (50)"
8792,8691,product,sellable,"SEKRUP 10 X 5/8 PAB (10)"
8718,8691,product,sellable,"SEKRUP 10 X 5/8 PAB (30)"
8719,8691,product,sellable,"SEKRUP 10 X 5/8 PAB (50)"
9074,8691,product,sellable,"SEKRUP 11/2 X 6"
9075,8691,product,sellable,"SEKRUP 11/2 X 6 DUS"
9088,8691,product,sellable,"SEKRUP 11/2 X 8"
9091,8691,product,sellable,"SEKRUP 11/2 X 8 DUS"
9072,8691,product,sellable,"SEKRUP 11/4 X 6"
9073,8691,product,sellable,"SEKRUP 11/4 X 6 DUS"
9076,8691,product,sellable,"SEKRUP 2 X 6"
9077,8691,product,sellable,"SEKRUP 2 X 6 DUS"
9089,8691,product,sellable,"SEKRUP 2 X 8"
9092,8691,product,sellable,"SEKRUP 2 X 8 DUS"
9117,8691,product,sellable,"SEKRUP 3 X 10"
9119,8691,product,sellable,"SEKRUP 3 X 10 DUS"
9078,8691,product,sellable,"SEKRUP 3 X 6"
9079,8691,product,sellable,"SEKRUP 3 X 6 DUS"
9068,8691,product,sellable,"SEKRUP 3/4 X 6"
9069,8691,product,sellable,"SEKRUP 3/4 X 6 DUS"
8699,8691,product,sellable,"SEKRUP 4 X 1 FAB (10)"
8700,8691,product,sellable,"SEKRUP 4 X 1 FAB (30)"
8701,8691,product,sellable,"SEKRUP 4 X 1 FAB (50)"
8711,8691,product,sellable,"SEKRUP 4 X 1 PAB (10)"
8712,8691,product,sellable,"SEKRUP 4 X 1 PAB (30)"
8713,8691,product,sellable,"SEKRUP 4 X 1 PAB (50)"
8693,8691,product,sellable,"SEKRUP 4 X 1/2 FAB (10)"
8694,8691,product,sellable,"SEKRUP 4 X 1/2 FAB (30)"
8695,8691,product,sellable,"SEKRUP 4 X 1/2 FAB (50)"
8702,8691,product,sellable,"SEKRUP 4 X 1/2 PAB (10)"
8703,8691,product,sellable,"SEKRUP 4 X 1/2 PAB (30)"
8704,8691,product,sellable,"SEKRUP 4 X 1/2 PAB (50)"
8696,8691,product,sellable,"SEKRUP 4 X 3/4 FAB (10)"
8697,8691,product,sellable,"SEKRUP 4 X 3/4 FAB (30)"
8698,8691,product,sellable,"SEKRUP 4 X 3/4 FAB (50)"
8708,8691,product,sellable,"SEKRUP 4 X 3/4 PAB (10)"
8709,8691,product,sellable,"SEKRUP 4 X 3/4 PAB (30)"
8710,8691,product,sellable,"SEKRUP 4 X 3/4 PAB (50)"
8689,8691,product,sellable,"SEKRUP 4 X 5/8 FAB (10)"
8690,8691,product,sellable,"SEKRUP 4 X 5/8 FAB (30)"
8692,8691,product,sellable,"SEKRUP 4 X 5/8 FAB (50)"
8705,8691,product,sellable,"SEKRUP 4 X 5/8 PAB (10)"
8706,8691,product,sellable,"SEKRUP 4 X 5/8 PAB (30)"
8707,8691,product,sellable,"SEKRUP 4 X 5/8 PAB (50)"
8849,8691,product,sellable,"SEKRUP 5/8 X 6"
9067,8691,product,sellable,"SEKRUP 5/8 X 6 DUS"
8747,8691,product,sellable,"SEKRUP 6 X 1 FAB (10)"
8748,8691,product,sellable,"SEKRUP 6 X 1 FAB (30)"
8749,8691,product,sellable,"SEKRUP 6 X 1 FAB (50)"
8785,8691,product,sellable,"SEKRUP 6 X 1 PAB (10)"
8786,8691,product,sellable,"SEKRUP 6 X 1 PAB (30)"
8787,8691,product,sellable,"SEKRUP 6 X 1 PAB (50)"
8738,8691,product,sellable,"SEKRUP 6 X 1/2 FAB (10)"
8739,8691,product,sellable,"SEKRUP 6 X 1/2 FAB (30)"
8740,8691,product,sellable,"SEKRUP 6 X 1/2 FAB (50)"
8776,8691,product,sellable,"SEKRUP 6 X 1/2 PAB (10)"
8777,8691,product,sellable,"SEKRUP 6 X 1/2 PAB (30)"
8778,8691,product,sellable,"SEKRUP 6 X 1/2 PAB (50)"
8744,8691,product,sellable,"SEKRUP 6 X 3/4 FAB (10)"
8745,8691,product,sellable,"SEKRUP 6 X 3/4 FAB (30)"
8746,8691,product,sellable,"SEKRUP 6 X 3/4 FAB (50)"
8779,8691,product,sellable,"SEKRUP 6 X 3/4 PAB (10)"
8780,8691,product,sellable,"SEKRUP 6 X 3/4 PAB (30)"
8781,8691,product,sellable,"SEKRUP 6 X 3/4 PAB (50)"
8741,8691,product,sellable,"SEKRUP 6 X 5/8 FAB (10)"
8742,8691,product,sellable,"SEKRUP 6 X 5/8 FAB (30)"
8743,8691,product,sellable,"SEKRUP 6 X 5/8 FAB (50)"
8782,8691,product,sellable,"SEKRUP 6 X 5/8 PAB (10)"
8783,8691,product,sellable,"SEKRUP 6 X 5/8 PAB (30)"
8784,8691,product,sellable,"SEKRUP 6 X 5/8 PAB (50)"
8727,8691,product,sellable,"SEKRUP 8  X 1/2 PAB (30)"
8728,8691,product,sellable,"SEKRUP 8  X 1/2 PAB (50)"
8759,8691,product,sellable,"SEKRUP 8 X 1 FAB (10)"
8760,8691,product,sellable,"SEKRUP 8 X 1 FAB (30)"
8761,8691,product,sellable,"SEKRUP 8 X 1 FAB (50)"
8735,8691,product,sellable,"SEKRUP 8 X 1 PAB (10)"
8736,8691,product,sellable,"SEKRUP 8 X 1 PAB (30)"
8737,8691,product,sellable,"SEKRUP 8 X 1 PAB (50)"
8750,8691,product,sellable,"SEKRUP 8 X 1/2 FAB (10)"
8751,8691,product,sellable,"SEKRUP 8 X 1/2 FAB (30)"
8752,8691,product,sellable,"SEKRUP 8 X 1/2 FAB (50)"
8726,8691,product,sellable,"SEKRUP 8 X 1/2 PAB (10)"
8788,8691,product,sellable,"SEKRUP 8 X 1/2 PAB (30)"
8789,8691,product,sellable,"SEKRUP 8 X 1/2 PAB (50)"
8756,8691,product,sellable,"SEKRUP 8 X 3/4 FAB (10)"
8757,8691,product,sellable,"SEKRUP 8 X 3/4 FAB (30)"
8758,8691,product,sellable,"SEKRUP 8 X 3/4 FAB (50)"
8732,8691,product,sellable,"SEKRUP 8 X 3/4 PAB (10)"
8790,8691,product,sellable,"SEKRUP 8 X 3/4 PAB (30)"
8791,8691,product,sellable,"SEKRUP 8 X 3/4 PAB (50)"
8753,8691,product,sellable,"SEKRUP 8 X 5/8 FAB (10)"
8754,8691,product,sellable,"SEKRUP 8 X 5/8 FAB (30)"
8755,8691,product,sellable,"SEKRUP 8 X 5/8 FAB (50)"
8775,8691,product,sellable,"SEKRUP 8 X 5/8 FAB (8)"
8729,8691,product,sellable,"SEKRUP 8 X 5/8 PAB (10)"
8730,8691,product,sellable,"SEKRUP 8 X 5/8 PAB (30)"
8731,8691,product,sellable,"SEKRUP 8 X 5/8 PAB (50)"
8733,8691,product,sellable,"SEKRUP 8 X3/4 PAB (30)"
8734,8691,product,sellable,"SEKRUP 8 X3/4 PAB (50)"
9125,8691,product,sellable,"SELANG SHOWER BIRU MUDA"
9128,8691,product,sellable,"SELANG SHOWER CHROME"
9126,8691,product,sellable,"SELANG SHOWER HIJAU MUDA"
8911,8691,product,sellable,"SELANG SHOWER KLOSET HITAM"
8910,8691,product,sellable,"SELANG SHOWER KLOSET MAROON"
9129,8691,product,sellable,"SELANG SHOWER NEW SANHO"
9127,8691,product,sellable,"SELANG SHOWER PINK"
9096,8691,product,sellable,"SEMPROTAN / NOZZLE BULAT HIJAU KOMBINASI"
8839,8691,product,sellable,"SENTER MATSUGI"
8844,8691,product,sellable,"SEPATU BOAT OTCA"
9123,8691,product,sellable,"SHOWER KLOSET H2O"
9094,8691,product,sellable,"SHOWER MANDI PLASTIK PUTIH EXEL"
9095,8691,product,sellable,"SHOWER TEMBOK BULAT FIORENTINO"
8959,8691,product,sellable,"SIFON PLASTIK HSS"
8904,8691,product,sellable,"SILINDER KUNCI DOUBLE"
8800,8691,product,sellable,"SILINDER KUNCI NICHOLE"
8843,8691,product,sellable,"SILINDER KUNCI SES KUNING"
9149,8691,product,sellable,"SILINDER KUNCI VINTAGE"
8840,8691,product,sellable,"SILINDER KUNCI YU"
8971,8691,product,sellable,"SKRUP GIPSUM 1"
8972,8691,product,sellable,"SKRUP GIPSUM 11/2"
8964,8691,product,sellable,"SKRUP GIPSUM 11/4 PERDUS"
8980,8691,product,sellable,"SKRUP GIPSUM 2"
8979,8691,product,sellable,"SKRUP GIPSUM 2 PERDUS"
8903,8691,product,sellable,"SOLDER BAKAR"
8985,8691,product,sellable,"T DUS PUTIH 3LB"
8935,8691,product,sellable,"T-STEKER BROCO HITAM"
8835,8691,product,sellable,"TARIKAN LEMARI HUBEN"
9116,8691,product,sellable,"TEE 11/2 BIASA"
9142,8691,product,sellable,"TEE 2 X 11/4 BIASA"
9143,8691,product,sellable,"TEE 3/4 BIASA"
9083,8691,product,sellable,"TEE SHOWER"
9084,8691,product,sellable,"TEE SHOWER BAGUS"
8837,8691,product,sellable,"TERPAL 6 X 10"
8801,8691,product,sellable,"TESPEN DAECO"
9114,8691,product,sellable,"VS 2 X 3/4 BIASA"
9115,8691,product,sellable,"VS 21/2 X 11/2 BIASA"
8811,8691,product,sellable,"WATERPASS PROHEX"
8963,8691,product,sellable,"WM 3/4 RUCIKA "
3946,8992,product,sellable,"AUTOSEALER RED SILICONE"
4099,8992,product,sellable,"AUTOSOL METAL POLISH 15 GR"
4100,8992,product,sellable,"AUTOSOL METAL POLISH 50 GR"
1300,8992,product,sellable,"LEM ARALDITE BIRU"
1299,8992,product,sellable,"LEM ARALDITE MERAH"
609,8992,product,sellable,"LEM AUTOSEALER BESAR UNIBON 85gr"
2560,8992,product,sellable,"LEM AUTOSEALER KECIL UNIBON 35gr"
2702,8992,product,sellable,"LEM BAKAR / LEM BATANG / LEM LILIN"
2279,8992,product,sellable,"LEM DEXTONE INSTANT GLUE"
6202,8992,product,sellable,"LEM DEXTONE KACA AQUARIUM BESAR HIJAU"
610,8992,product,sellable,"LEM DEXTONE PLASTIC STEEL HITAM PUTIH"
4383,8992,product,sellable,"LEM ENGLAND 650 BESAR"
1631,8992,product,sellable,"LEM EPOXY BOND"
4807,8992,product,sellable,"LEM EPOXY SIKISEL HITAM PUTIH"
2002,8992,product,sellable,"LEM FIBER STAR"
4522,8992,product,sellable,"LEM KACA NIKKO BESAR 85 GR"
4381,8992,product,sellable,"LEM KACA NIKKO KECIL"
2275,8992,product,sellable,"LEM KACA VERICHEM AQUARIUM KECIL "
4501,8992,product,sellable,"LEM KKK 100CC"
2970,8992,product,sellable,"LEM SEALANT RED / MERAH"
3254,8992,product,sellable,"LEM SILICONE RED HIGH TEMP"
611,8992,product,sellable,"LEM SUPER GLUE DEXTONE 808"
4101,8992,product,sellable,"LEM TIKUS GAJAH"
4788,8992,product,sellable,"POWER GLUE GENERAL"
9532,8999,product,sellable,"ANTENA - VS100 "
9534,8999,product,sellable,"ANTENA - VS100 "
9531,8999,product,sellable,"ANTENA - VS3300 - ANTENA 3 KAKI"
10611,8999,product,sellable,"ANTENA CNX FAVO F2"
6780,8999,product,sellable,"ANTENA DALAM DIGITAL HD-14 - PF"
11015,8999,product,sellable,"ANTENA DALAM DIGITAL HD-16 - PF"
10571,8999,product,sellable,"ANTENA DALAM DORAEMON DOUBLE"
6791,8999,product,sellable,"ANTENA DALAM PF 80 "
10522,8999,product,sellable,"ANTENA DALAM TVX-001 DIGITAL "
9746,8999,product,sellable,"ANTENA DIGITAL - HD-X 250 - PF"
10028,8999,product,sellable,"ANTENA DIGITAL DGT-5000+KABEL - PF"
10084,8999,product,sellable,"ANTENA DIGITAL HD-12 + KABEL"
10187,8999,product,sellable,"ANTENA DIGITAL HD-15 + KABEL"
7569,8999,product,sellable,"ANTENA DIGITAL HD-19 - PF"
9567,8999,product,sellable,"ANTENA DIGITAL HDU 25 - PF"
10109,8999,product,sellable,"ANTENA DIGITAL HDU-19 - PF"
10192,8999,product,sellable,"ANTENA DIGITAL REMOTE PF 850"
10694,8999,product,sellable,"ANTENA DIGITAL REMOTE PF 860"
10511,8999,product,sellable,"ANTENA DIGITAL SCORE B-V25"
10189,8999,product,sellable,"ANTENA DIGITAL T-38"
9361,8999,product,sellable,"ANTENA DIGITAL T-58"
6790,8999,product,sellable,"ANTENA DORAEMON"
10775,8999,product,sellable,"ANTENA MINATO 007"
6788,8999,product,sellable,"ANTENA PF DIGITAL DGT-5000 - PF"
10513,8999,product,sellable,"ANTENA PUSH ON PO-809"
10512,8999,product,sellable,"ANTENA PUSH ON PO-812"
9784,8999,product,sellable,"ANTENA REMOTE - TWINDOG - WA 850"
10609,8999,product,sellable,"ANTENA REMOTE 1080 Q2"
10229,8999,product,sellable,"ANTENA REMOTE 1110 Q2"
10693,8999,product,sellable,"ANTENA REMOTE INTRA 1000 DIGITAL"
10707,8999,product,sellable,"ANTENA REMOTE PROSTAR"
10207,8999,product,sellable,"ANTENA REMOTE Q2 950"
10514,8999,product,sellable,"ANTENA REMOTE SANEX 850TG"
9410,8999,product,sellable,"ANTENA VISION - VS 1100"
10266,8999,product,sellable,"ANTENA VISION - VS-110"
10267,8999,product,sellable,"ANTENA VISION - VS-3300"
6829,9008,product,sellable,"LAMPU 11W TAKASHIMA "
6830,9008,product,sellable,"LAMPU 18W TAKASHIMA "
8918,9008,product,sellable,"LAMPU 20W TAKASHIMA"
9713,9008,product,sellable,"LAMPU 9W TAKASHIMA"
10660,9009,product,sellable,"BHLA 125 L200"
10970,9009,product,sellable,"DOWNLIGHT 3.5 INCH PHILIPS (1x11W) - 66663"
10997,9009,product,sellable,"DOWNLIGHT LED PHILIPS 5.5W - 59201 MESON"
10956,9009,product,sellable,"HALOPIKA PHILIPS LED 4.5W-50W MR16 - KUNING"
10955,9009,product,sellable,"HALOPIKA PHILIPS LED 4.5W-50W MR16 - PUTIH"
10661,9009,product,sellable,"HPLN 125W"
11014,9009,product,sellable,"LAMPU 60W PHILIPS SOFTONE"
10692,9009,product,sellable,"LAMPU LED 10.5W PHILIPS - PAKET ISI 3 BONUS 1"
10996,9009,product,sellable,"LAMPU LED 23W PHILIPS "
11016,9009,product,sellable,"LAMPU LED 6.5W PHILIPS"
11017,9009,product,sellable,"LAMPU LED 6.5W PHILIPS - PAKET ISI 3 BONUS 1"
11008,9009,product,sellable,"LAMPU LED 9.5W PHILIPS"
10868,9009,product,sellable,"LAMPU PIJAR LILIN 25W PHILIPS - FROST"
10913,9009,product,sellable,"LAMPU SOROT HALOGEN 1000W PHILIPS"
10958,9009,product,sellable,"LAMPU T5 LED 13W PHILIPS TRUNKLINEA - WW"
10957,9009,product,sellable,"LAMPU T5 LED 13W PHILIPS TRUNKLINEA - YELLOW"
10962,9009,product,sellable,"LAMPU T5 LED 4W PHILIPS TRUNKLINEA - WW"
10959,9009,product,sellable,"LAMPU T5 LED 4W PHILIPS TRUNKLINEA - YELLOW"
10964,9009,product,sellable,"LAMPU T5 LED 7W PHILIPS TRUNKLINEA - WW"
10961,9009,product,sellable,"LAMPU T5 LED 7W PHILIPS TRUNKLINEA - YELLOW"
10966,9009,product,sellable,"LAMPU T5 LED 9W PHILIPS TRUNKLINEA - WW"
10965,9009,product,sellable,"LAMPU T5 LED 9W PHILIPS TRUNKLINEA - YELLOW"
10754,9009,product,sellable,"SAKLAR ENGKEL PHILIPS SIMPLY"
10755,9009,product,sellable,"SAKLAR SERI PHILIPS SIMPLY"
10770,9009,product,sellable,"SIMBAT  ELEKTRIK 16W (36W)- ECOFIT - BN010C - L1200"
10769,9009,product,sellable,"SIMBAT  ELEKTRIK 8W (18W)- ECOFIT - BN010C - L600"
10776,9028,product,sellable,"BOX MCB 2 GROUP - BROCO"
10284,9028,product,sellable,"CONTRA STEKER BROCO 334N - HITAM"
7455,9028,product,sellable,"FITTING GANTUNG BROCO HITAM - BRC 216L"
9439,9028,product,sellable,"FITTING KOMBINASI - BROCO - HITAM"
10992,9028,product,sellable,"FITTING LAMPU BROCO BULAT 1212"
6859,9028,product,sellable,"FITTING LAMPU BROCO KOTAK 1210"
6857,9028,product,sellable,"FITTING LAMPU BROCO NEW KOTAK 1211"
9432,9028,product,sellable,"FITTING LAMPU DELUXE BROCO - 12101"
8939,9028,product,sellable,"FITTING LAMPU HITAM BROCO BULAT HITAM - BRC 210L"
7193,9028,product,sellable,"FITTING LAMPU KOMBINASI  BROCO - HITAM - BRC226"
10182,9028,product,sellable,"KONTRA STEKER ARDE BROCO"
10624,9028,product,sellable,"KONTRA STEKER ARDE BROCO - 13410-55"
6885,9028,product,sellable,"KONTRA STEKER HITAM BROCO"
7058,9028,product,sellable,"MCB 10A BROCO"
7059,9028,product,sellable,"MCB 16A BROCO"
7060,9028,product,sellable,"MCB 20A BROCO"
7061,9028,product,sellable,"MCB 25A BROCO"
9808,9028,product,sellable,"MCB 25A BROCO -1"
9307,9028,product,sellable,"MCB 2A - BROCO - 17302C"
7055,9028,product,sellable,"MCB 2A BROCO"
7056,9028,product,sellable,"MCB 4A BROCO"
7057,9028,product,sellable,"MCB 6A BROCO"
6891,9028,product,sellable,"OVERSTEKER BROCO HITAM - BRC-844"
9934,9028,product,sellable,"OVERSTEKER BROCO UNIVERSAL - PUTIH"
8270,9028,product,sellable,"OVERSTEKER BROCO UNIVERSAL PUTIH"
9460,9028,product,sellable,"S/E NEWGEE - BROCO - TEMPEL"
7434,9028,product,sellable,"SAKLAR 3 BROCO TANAM - 6613"
10336,9028,product,sellable,"SAKLAR ENGKEL ATLANTIC -1"
10577,9028,product,sellable,"SAKLAR ENGKEL ATLANTIK"
8954,9028,product,sellable,"SAKLAR ENGKEL BROCO TANAM NEWGEE - 6621U"
6855,9028,product,sellable,"SAKLAR ENGKEL BROCO TEMPEL NEWGEE - 16210-11"
9546,9028,product,sellable,"SAKLAR ENGKEL GALLEO BROCO - G161-555"
9757,9028,product,sellable,"SAKLAR ENGKEL GRACIO BROCO - 4161-11"
10327,9028,product,sellable,"SAKLAR ENGKEL HOTEL GALLEO"
10326,9028,product,sellable,"SAKLAR ENGKEL HOTEL GRACIO"
10779,9028,product,sellable,"SAKLAR ENGKEL NEURAY BROCO - J161-55"
10337,9028,product,sellable,"SAKLAR SERI ATLANTIK"
6856,9028,product,sellable,"SAKLAR SERI BROCO TANAM NEWGEE - 6622U"
6853,9028,product,sellable,"SAKLAR SERI BROCO TEMPEL NEWGEE 16220-11"
9547,9028,product,sellable,"SAKLAR SERI GALLEO BROCO - G162-555 "
9920,9028,product,sellable,"SAKLAR SERI GRACIO BROCO - 4162-11"
10780,9028,product,sellable,"SAKLAR SERI NEURAY BROCO - J162-55"
9308,9028,product,sellable,"SAKLAR TRIPLE - BROCO - 6613 / SAKLAR 3 BROCO / S/T BROCO"
8302,9028,product,sellable,"SAKLAR TRIPLE BROCO - 6613 / SAKLAR 3 BROCO / S/T BROCO"
10796,9028,product,sellable,"SOKET TELEPON GALLEO BROCO"
9685,9028,product,sellable,"SOKET TV GALLEO BROCO"
8018,9028,product,sellable,"SOKET TV GRACIO - 4183-11"
7185,9028,product,sellable,"STEKER ARDE + SAKLAR BROCO - 13311-65"
7052,9028,product,sellable,"STEKER ARDE BROCO - 13310-55"
6884,9028,product,sellable,"STEKER HITAM BROCO - 344L"
7054,9028,product,sellable,"STEKER HITAM BROCO - 344L   -1"
10144,9028,product,sellable,"STOP KONTAK GALLEO BROCO - G151-555"
7496,9028,product,sellable,"STOPKONTAK + SAKLAR BROCO TANAM - BRC 525361"
9905,9028,product,sellable,"STOPKONTAK + SAKLAR BROCO TANAM - BRC 525361  -1"
7497,9028,product,sellable,"STOPKONTAK + SAKLAR BROCO TEMPEL"
10429,9028,product,sellable,"STOPKONTAK + TUTUP BROCO - BRC 6122"
8010,9028,product,sellable,"STOPKONTAK 2LB BROCO -1"
10731,9028,product,sellable,"STOPKONTAK 2LB BROCO TANAM - GRACIO - 15320-11"
8303,9028,product,sellable,"STOPKONTAK 2LB BROCO TEMPEL - GRACIO - 15420-11"
9895,9028,product,sellable,"STOPKONTAK 3LB BROCO TEMPEL - 15330-55"
9896,9028,product,sellable,"STOPKONTAK 4LB BROCO TEMPEL - 15340"
9999,9028,product,sellable,"STOPKONTAK ATLANTIK - 2151"
10865,9028,product,sellable,"STOPKONTAK BROCO CP"
7046,9028,product,sellable,"STOPKONTAK BROCO TANAM - NEWGEE - 5511U"
9435,9028,product,sellable,"STOPKONTAK BROCO TEMPEL  NEWGEE - 15410-11   -2"
7051,9028,product,sellable,"STOPKONTAK BROCO TEMPEL - NEWGEE - 15410-11  -1"
6854,9028,product,sellable,"STOPKONTAK BROCO TEMPEL NEWGEE - 15410-11"
6851,9028,product,sellable,"STOPKONTAK BROCO TEMPEL NEWGEE -1"
9755,9028,product,sellable,"STOPKONTAK GRACIO BROCO - BRC 4151-11"
10781,9028,product,sellable,"STOPKONTAK NEURAY BROCO - J151-55"
10760,9028,product,sellable,"STOPKONTAK TELEPON G171-555"
6937,9028,product,sellable,"T-STEKER ARDE BROCO - 13830-55 "
10231,9029,product,sellable,"KABEL GULUNG UTICON 10M - CR-2810"
10167,9029,product,sellable,"KABEL GULUNG UTICON 15M - CR-2815"
7029,9029,product,sellable,"KONTRA STECKER ARDE UTICON - CS-28"
11002,9029,product,sellable,"SAKLAR SERI UTICON"
9994,9029,product,sellable,"STEKER + SAKLAR UTICON ARDE - S-228"
9314,9029,product,sellable,"STEKER ARDE BENGKOK UTICON - UTC S-30"
10849,9029,product,sellable,"STEKER ARDE UTICON S-28R (BULAT)"
9329,9029,product,sellable,"STOPKONTAK 3 LB + KABEL 1.5M + SAKLAR MASING2- UTICON - ST-1382SW"
9322,9029,product,sellable,"STOPKONTAK 3 LB + KABEL 1.5M + SAKLAR UTICON - ST-1382"
9759,9029,product,sellable,"STOPKONTAK 3IN1 + SAKLAR UTICON - ST38SW"
10387,9029,product,sellable,"STOPKONTAK 4 IN 1 UTICON S-448"
9323,9029,product,sellable,"STOPKONTAK 4 LB + KABEL 1.5M + SAKLAR - UTICON - ST-1482"
9331,9029,product,sellable,"STOPKONTAK 4 LB + KABEL 1.5M + SAKLAR MASING2- UTICON - ST-1482SW"
9324,9029,product,sellable,"STOPKONTAK 5 LB + KABEL 1.5M + SAKLAR - UTICON - ST-1582"
9332,9029,product,sellable,"STOPKONTAK 5 LB + KABEL 1.5M + SAKLAR MASING2- UTICON - ST-1582SW"
9327,9029,product,sellable,"STOPKONTAK 6 LB + KABEL 1.5M + SAKLAR - UTICON - ST-1682"
9330,9029,product,sellable,"STOPKONTAK 6 LB + KABEL 1.5M + SAKLAR MASING2- UTICON - ST-1682SW"
6860,9029,product,sellable,"STOPKONTAK C1 UTICON - ST-118"
9317,9029,product,sellable,"STOPKONTAK C2 UTICON - ST-128"
6847,9029,product,sellable,"STOPKONTAK C2 UTICON GEPENG"
10066,9029,product,sellable,"STOPKONTAK C3 + SAKLAR UTICON - ST-1382NC"
6862,9029,product,sellable,"STOPKONTAK C3 UTICON - ST-138"
6848,9029,product,sellable,"STOPKONTAK C3 UTICON GEPENG - ST-238"
9462,9029,product,sellable,"STOPKONTAK C4 + SAKLAR - UTICON - ST-1482NC"
9786,9029,product,sellable,"STOPKONTAK C4 + SAKLAR MASING2 - UTICON"
9438,9029,product,sellable,"STOPKONTAK C4 + SAKLAR UTICON - ST-1482NC"
6863,9029,product,sellable,"STOPKONTAK C4 UTICON - ST-148"
6849,9029,product,sellable,"STOPKONTAK C4 UTICON GEPENG"
6864,9029,product,sellable,"STOPKONTAK C5 UTICON - ST-158"
9787,9029,product,sellable,"STOPKONTAK C6 + SAKLAR MASING2 UTICON"
9437,9029,product,sellable,"STOPKONTAK C6 - UTICON - ST-168"
6865,9029,product,sellable,"STOPKONTAK C6 UTICON"
9684,9029,product,sellable,"T-ARDE +SAKLAR UTICON - SC-382"
9321,9029,product,sellable,"T-STEKER BULAT - UTICON - SC-88"
9760,9029,product,sellable,"T-STEKER KOTAK UTICON - SC-3"
9898,9031,product,sellable,"DOWNLIGHT 2.5 INCH PHILIPS (1x5W) - 66661"
9569,9031,product,sellable,"DOWNLIGHT 2.5 INCH PHILIPS LED (HALOPIKA) 3.5W "
9551,9031,product,sellable,"DOWNLIGHT 3 INCH PHILIPS (1x9W) - 66662"
10147,9031,product,sellable,"DOWNLIGHT 4 INC + KACA PHILIPS (1x18W)"
9552,9031,product,sellable,"DOWNLIGHT 4 INCH PHILIPS (1x18W) - 66664"
9570,9031,product,sellable,"DOWNLIGHT LED 4 INCH PHILIPS - 11W - DN024B LED6/CW D125"
9766,9031,product,sellable,"DOWNLIGHT LED 4 INCH PHILIPS - DN024B"
11021,9031,product,sellable,"DOWNLIGHT LED 5 INCH PHILIPS - 7W - DN027B"
11022,9031,product,sellable,"DOWNLIGHT LED 6 INCH PHILIPS - 11W - DN027B"
10445,9031,product,sellable,"DOWNLIGHT LED PHILIPS 44081 27K 3 INCH LED 5W WHITE"
9553,9031,product,sellable,"DOWNLIGHT PHILIPS - 4 INC (1x18W) - 66664"
10183,9031,product,sellable,"DOWNLIGHT PHILIPS 1x11W - 66663 RECESSED NICKEL"
10563,9031,product,sellable,"EMERGENCY PHILLIPS 1x18W"
8898,9031,product,sellable,"LAMPU 14 W PHILIPS ESS KUNING"
8899,9031,product,sellable,"LAMPU 18W PHILIPS ESS KUNING"
8900,9031,product,sellable,"LAMPU 23W PHILIPS ESS KUNING"
6887,9031,product,sellable,"LAMPU 25W PHILIPS PIJAR - CLEAR"
6889,9031,product,sellable,"LAMPU 25W PHILIPS SOFTONE "
8125,9031,product,sellable,"LAMPU 32W HELIX - PHILIPS"
6888,9031,product,sellable,"LAMPU 40W PHILIPS PIJAR - CLEAR"
6890,9031,product,sellable,"LAMPU 40W PHILIPS SOFTONE"
9339,9031,product,sellable,"LAMPU 42W HELIX - PHILIPS"
9769,9031,product,sellable,"LAMPU 52W HELIX - PHILIPS"
9423,9031,product,sellable,"LAMPU 60W PHILIPS PIJAR - CLEAR"
10589,9031,product,sellable,"LAMPU CANDLE CLEAR 25W"
10590,9031,product,sellable,"LAMPU CANDLE FORST 25W"
9558,9031,product,sellable,"LAMPU DINDING / TEMBOK HITAM - PHILIPS - WALL LANTERN BLACK 1x100W 230"
6811,9031,product,sellable,"LAMPU ESSENTIAL 11W PHILIPS"
9226,9031,product,sellable,"LAMPU ESSENTIAL 14W PHILIPS"
10051,9031,product,sellable,"LAMPU ESSENTIAL 14W PHILIPS - KUNING"
6809,9031,product,sellable,"LAMPU ESSENTIAL 18W PHILIPS"
10052,9031,product,sellable,"LAMPU ESSENTIAL 18W PHILIPS - KUNING"
9250,9031,product,sellable,"LAMPU ESSENTIAL 18W PHILIPS -1"
6808,9031,product,sellable,"LAMPU ESSENTIAL 23W PHILIPS"
6813,9031,product,sellable,"LAMPU ESSENTIAL 5W PHILIPS"
