item_id,group_id,name,variant_value,variant,variant_value2,variant2
792,787,CT GLN QLUC 1505,1505,QLUC COLOR,,
794,787,CT GLN QLUC 1508,1508,QLUC COLOR,,
795,787,CT GLN QLUC 1509,1509,QLUC COLOR,,
799,787,CT GLN QLUC 1514,1514,QLUC COLOR,,
800,787,CT GLN QLUC 1515,1515,QLUC COLOR,,
801,787,CT GLN QLUC 1516,1516,QLUC COLOR,,
802,787,CT GLN QLUC 1518,1518,QLUC COLOR,,
2014,787,CT GLN QLUC 1519,1519,QLUC COLOR,,
803,787,CT GLN QLUC 1520,1520,QLUC COLOR,,
805,787,CT GLN QLUC 1522,1522,QLUC COLOR,,
806,787,CT GLN QLUC 1523,1523,QLUC COLOR,,
807,787,CT GLN QLUC 1524,1524,QLUC COLOR,,
808,787,CT GLN QLUC 1525,1525,QLUC COLOR,,
809,787,CT GLN QLUC 1526,1526,QLUC COLOR,,
810,787,CT GLN QLUC 1527,1527,QLUC COLOR,,
811,787,CT GLN QLUC 1528,1528,QLUC COLOR,,
812,787,CT GLN QLUC 1529,1529,QLUC COLOR,,
814,787,CT GLN QLUC 1531,1531,QLUC COLOR,,
815,787,CT GLN QLUC 1532,1532,QLUC COLOR,,
817,787,CT GLN QLUC 1534,1534,QLUC COLOR,,
822,787,CT GLN QLUC 1539,1539,QLUC COLOR,,
823,787,CT GLN QLUC 1540,1540,QLUC COLOR,,
824,787,CT GLN QLUC 1541,1541,QLUC COLOR,,
3249,787,CT GLN QLUC 1546,1546,QLUC COLOR,,
3248,787,CT GLN QLUC 1547,1547,QLUC COLOR,,
3239,787,CT GLN QLUC 1548,1548,QLUC COLOR,,
3240,787,CT GLN QLUC 1549,1549,QLUC COLOR,,
4265,787,CT GLN QLUC 1550,1550,QLUC COLOR,,
4073,787,CT GLN QLUC 1552,1552,QLUC COLOR,,
4047,787,CT GLN QLUC 1553,1553,QLUC COLOR,,
4336,787,CT GLN QLUC 1554,1554,QLUC COLOR,,
4664,787,CT GLN QLUC 1555,1555,QLUC COLOR,,
4266,787,CT GLN QLUC 1556,1556,QLUC COLOR,,
4267,787,CT GLN QLUC 1557,1557,QLUC COLOR,,
6579,787,CT GLN QLUC 1558,1558,QLUC COLOR,,
6580,787,CT GLN QLUC 1559,1559,QLUC COLOR,,
6581,787,CT GLN QLUC 1560,1560,QLUC COLOR,,
6578,787,CT GLN QLUC 1561,1561,QLUC COLOR,,
804,787,CT GLN QLUC 1562,1562,QLUC COLOR,,
877,873,CT GLN SANLEX 033,033,SANLEX COLOR,,
878,873,CT GLN SANLEX 040,040,SANLEX COLOR,,
879,873,CT GLN SANLEX 046,046,SANLEX COLOR,,
881,873,CT GLN SANLEX 053,053,SANLEX COLOR,,
2104,873,CT GLN SANLEX 070,070,SANLEX COLOR,,
883,873,CT GLN SANLEX 093,093,SANLEX COLOR,,
884,873,CT GLN SANLEX 6000,6000,SANLEX COLOR,,
886,873,CT GLN SANLEX 605,605,SANLEX COLOR,,
887,873,CT GLN SANLEX 610,610,SANLEX COLOR,,
888,873,CT GLN SANLEX 611,611,SANLEX COLOR,,
2105,873,CT GLN SANLEX 614,614,SANLEX COLOR,,
889,873,CT GLN SANLEX 618,618,SANLEX COLOR,,
890,873,CT GLN SANLEX 620,620,SANLEX COLOR,,
892,873,CT GLN SANLEX 623,623,SANLEX COLOR,,
893,873,CT GLN SANLEX 631,631,SANLEX COLOR,,
894,873,CT GLN SANLEX 632,632,SANLEX COLOR,,
3882,873,CT GLN SANLEX 639,639,SANLEX COLOR,,
896,873,CT GLN SANLEX 640,640,SANLEX COLOR,,
2106,873,CT GLN SANLEX 642,642,SANLEX COLOR,,
4042,873,CT GLN SANLEX 644,644,SANLEX COLOR,,
897,873,CT GLN SANLEX 648,648,SANLEX COLOR,,
898,873,CT GLN SANLEX 649,649,SANLEX COLOR,,
900,873,CT GLN SANLEX 665,665,SANLEX COLOR,,
2107,873,CT GLN SANLEX 675,675,SANLEX COLOR,,
901,873,CT GLN SANLEX 679,679,SANLEX COLOR,,
902,873,CT GLN SANLEX 680,680,SANLEX COLOR,,
903,873,CT GLN SANLEX 681,681,SANLEX COLOR,,
904,873,CT GLN SANLEX 682,682,SANLEX COLOR,,
905,873,CT GLN SANLEX 683,683,SANLEX COLOR,,
906,873,CT GLN SANLEX 684,684,SANLEX COLOR,,
907,873,CT GLN SANLEX 685,685,SANLEX COLOR,,
908,873,CT GLN SANLEX 686,686,SANLEX COLOR,,
909,873,CT GLN SANLEX 687,687,SANLEX COLOR,,
910,873,CT GLN SANLEX 688,688,SANLEX COLOR,,
911,873,CT GLN SANLEX 689,689,SANLEX COLOR,,
912,873,CT GLN SANLEX 692,692,SANLEX COLOR,,
913,873,CT GLN SANLEX 693,693,SANLEX COLOR,,
914,873,CT GLN SANLEX 694,694,SANLEX COLOR,,
915,873,CT GLN SANLEX 695,695,SANLEX COLOR,,
916,873,CT GLN SANLEX 696,696,SANLEX COLOR,,
917,873,CT GLN SANLEX 700,700,SANLEX COLOR,,
2109,873,CT GLN SANLEX 701,701,SANLEX COLOR,,
918,873,CT GLN SANLEX 702,702,SANLEX COLOR,,
1562,873,CT GLN SANLEX 703,703,SANLEX COLOR,,
1559,873,CT GLN SANLEX 704,704,SANLEX COLOR,,
919,873,CT GLN SANLEX 705,705,SANLEX COLOR,,
920,873,CT GLN SANLEX 707,707,SANLEX COLOR,,
2110,873,CT GLN SANLEX 708,708,SANLEX COLOR,,
1905,873,CT GLN SANLEX 709,709,SANLEX COLOR,,
921,873,CT GLN SANLEX 710,710,SANLEX COLOR,,
922,873,CT GLN SANLEX 711,711,SANLEX COLOR,,
4043,873,CT GLN SANLEX 712,712,SANLEX COLOR,,
3595,873,CT GLN SANLEX 713,713,SANLEX COLOR,,
3785,873,CT GLN SANLEX 714,714,SANLEX COLOR,,
3709,873,CT GLN SANLEX 715,715,SANLEX COLOR,,
3903,873,CT GLN SANLEX 716,716,SANLEX COLOR,,
8242,873,CT GLN SANLEX 759,759,SANLEX COLOR,,
8272,873,CT GLN SANLEX 777,777,SANLEX COLOR,,
923,873,CT GLN SANLEX W678,W678,SANLEX COLOR,,
927,925,CT KG SANLEX 033,033,SANLEX COLOR,,
928,925,CT KG SANLEX 040,040,SANLEX COLOR,,
929,925,CT KG SANLEX 046,046,SANLEX COLOR,,
930,925,CT KG SANLEX 052,052,SANLEX COLOR,,
4558,925,CT KG SANLEX 053,053,SANLEX COLOR,,
931,925,CT KG SANLEX 6000,6000,SANLEX COLOR,,
932,925,CT KG SANLEX 605,605,SANLEX COLOR,,
933,925,CT KG SANLEX 611,611,SANLEX COLOR,,
934,925,CT KG SANLEX 618,618,SANLEX COLOR,,
935,925,CT KG SANLEX 620,620,SANLEX COLOR,,
937,925,CT KG SANLEX 623,623,SANLEX COLOR,,
938,925,CT KG SANLEX 631,631,SANLEX COLOR,,
939,925,CT KG SANLEX 632,632,SANLEX COLOR,,
6243,925,CT KG SANLEX 640,640,SANLEX COLOR,,
8342,925,CT KG SANLEX 642,642,SANLEX COLOR,,
940,925,CT KG SANLEX 649,649,SANLEX COLOR,,
941,925,CT KG SANLEX 650,650,SANLEX COLOR,,
942,925,CT KG SANLEX 665,665,SANLEX COLOR,,
2133,925,CT KG SANLEX 675,675,SANLEX COLOR,,
943,925,CT KG SANLEX 679,679,SANLEX COLOR,,
944,925,CT KG SANLEX 680,680,SANLEX COLOR,,
2134,925,CT KG SANLEX 681,681,SANLEX COLOR,,
945,925,CT KG SANLEX 682,682,SANLEX COLOR,,
946,925,CT KG SANLEX 685,685,SANLEX COLOR,,
947,925,CT KG SANLEX 686,686,SANLEX COLOR,,
948,925,CT KG SANLEX 687,687,SANLEX COLOR,,
949,925,CT KG SANLEX 689,689,SANLEX COLOR,,
950,925,CT KG SANLEX 692,692,SANLEX COLOR,,
951,925,CT KG SANLEX 693,693,SANLEX COLOR,,
952,925,CT KG SANLEX 694,694,SANLEX COLOR,,
953,925,CT KG SANLEX 695,695,SANLEX COLOR,,
954,925,CT KG SANLEX 696,696,SANLEX COLOR,,
1843,925,CT KG SANLEX 701,701,SANLEX COLOR,,
1844,925,CT KG SANLEX 702,702,SANLEX COLOR,,
1926,925,CT KG SANLEX 704,704,SANLEX COLOR,,
2132,925,CT KG SANLEX 705,705,SANLEX COLOR,,
6138,925,CT KG SANLEX 712,712,SANLEX COLOR,,
955,925,CT KG SANLEX W678,W678,SANLEX COLOR,,
1262,961,CT PAIL SANLEX 033,033,SANLEX COLOR,,
1258,961,CT PAIL SANLEX 040,040,SANLEX COLOR,,
1273,961,CT PAIL SANLEX 046,046,SANLEX COLOR,,
6271,961,CT PAIL SANLEX 053,053,SANLEX COLOR,,
4587,961,CT PAIL SANLEX 070,070,SANLEX COLOR,,
3784,961,CT PAIL SANLEX 093,093,SANLEX COLOR,,
962,961,CT PAIL SANLEX 6000,6000,SANLEX COLOR,,
1253,961,CT PAIL SANLEX 605,605,SANLEX COLOR,,
6253,961,CT PAIL SANLEX 610,610,SANLEX COLOR,,
1270,961,CT PAIL SANLEX 611,611,SANLEX COLOR,,
6251,961,CT PAIL SANLEX 618,618,SANLEX COLOR,,
1264,961,CT PAIL SANLEX 620,620,SANLEX COLOR,,
4586,961,CT PAIL SANLEX 623,623,SANLEX COLOR,,
6256,961,CT PAIL SANLEX 631,631,SANLEX COLOR,,
4585,961,CT PAIL SANLEX 632,632,SANLEX COLOR,,
6254,961,CT PAIL SANLEX 639,639,SANLEX COLOR,,
3726,961,CT PAIL SANLEX 640,640,SANLEX COLOR,,
6259,961,CT PAIL SANLEX 642,642,SANLEX COLOR,,
5427,961,CT PAIL SANLEX 644,644,SANLEX COLOR,,
6260,961,CT PAIL SANLEX 648,648,SANLEX COLOR,,
1255,961,CT PAIL SANLEX 649,649,SANLEX COLOR,,
1271,961,CT PAIL SANLEX 665,665,SANLEX COLOR,,
1254,961,CT PAIL SANLEX 675,675,SANLEX COLOR,,
4584,961,CT PAIL SANLEX 679,679,SANLEX COLOR,,
3727,961,CT PAIL SANLEX 680,680,SANLEX COLOR,,
1256,961,CT PAIL SANLEX 681,681,SANLEX COLOR,,
1257,961,CT PAIL SANLEX 682,682,SANLEX COLOR,,
1265,961,CT PAIL SANLEX 683,683,SANLEX COLOR,,
1269,961,CT PAIL SANLEX 684,684,SANLEX COLOR,,
1267,961,CT PAIL SANLEX 685,685,SANLEX COLOR,,
1260,961,CT PAIL SANLEX 686,686,SANLEX COLOR,,
1259,961,CT PAIL SANLEX 687,687,SANLEX COLOR,,
6273,961,CT PAIL SANLEX 688,688,SANLEX COLOR,,
1261,961,CT PAIL SANLEX 689,689,SANLEX COLOR,,
6284,961,CT PAIL SANLEX 692,692,SANLEX COLOR,,
6268,961,CT PAIL SANLEX 693,693,SANLEX COLOR,,
6270,961,CT PAIL SANLEX 694,694,SANLEX COLOR,,
1266,961,CT PAIL SANLEX 695,695,SANLEX COLOR,,
6258,961,CT PAIL SANLEX 696,696,SANLEX COLOR,,
6257,961,CT PAIL SANLEX 700,700,SANLEX COLOR,,
1251,961,CT PAIL SANLEX 701,701,SANLEX COLOR,,
1272,961,CT PAIL SANLEX 702,702,SANLEX COLOR,,
6252,961,CT PAIL SANLEX 703,703,SANLEX COLOR,,
1268,961,CT PAIL SANLEX 704,704,SANLEX COLOR,,
4041,961,CT PAIL SANLEX 705,705,SANLEX COLOR,,
3090,961,CT PAIL SANLEX 707,707,SANLEX COLOR,,
6261,961,CT PAIL SANLEX 709,709,SANLEX COLOR,,
1263,961,CT PAIL SANLEX 710,710,SANLEX COLOR,,
4040,961,CT PAIL SANLEX 711,711,SANLEX COLOR,,
6272,961,CT PAIL SANLEX 712,712,SANLEX COLOR,,
6255,961,CT PAIL SANLEX 713,713,SANLEX COLOR,,
4588,961,CT PAIL SANLEX 714,714,SANLEX COLOR,,
4582,961,CT PAIL SANLEX 715,715,SANLEX COLOR,,
6269,961,CT PAIL SANLEX 716,716,SANLEX COLOR,,
2693,996,CK KG SEIV HAMMERTONE 111,111,SEIV COLOR,,
3194,996,CK KG SEIV HAMMERTONE 222,222,SEIV COLOR,,
3344,996,CK KG SEIV HAMMERTONE 303 PALM GREEN,303 PALM GREEN,SEIV COLOR,,
2313,996,CK KG SEIV HAMMERTONE 333 GREEN,333 GREEN,SEIV COLOR,,
5131,996,CK KG SEIV HAMMERTONE 350,350,SEIV COLOR,,
6156,996,CK KG SEIV HAMMERTONE 444 BLUE,444 BLUE,SEIV COLOR,,
3342,996,CK KG SEIV HAMMERTONE 665 GREY,665 GREY,SEIV COLOR,,
2312,996,CK KG SEIV HAMMERTONE 888 BLACK,888 BLACK,SEIV COLOR,,
997,996,CK KG SEIV HAMMERTONE 999,999,SEIV COLOR,,
1471,1056,POLITUR KG ULTRAN P01 BROWN AR,BROWN AR,POLITUR ULTRAN COLOR,,
1472,1056,POLITUR KG ULTRAN P01 BROWN KJ,BROWN KJ,POLITUR ULTRAN COLOR,,
1057,1056,POLITUR KG ULTRAN P01 CLEAR DOF,CLEAR DOF,POLITUR ULTRAN COLOR,,
1058,1056,POLITUR KG ULTRAN P01 CLEAR GLOSS,CLEAR GLOSS,POLITUR ULTRAN COLOR,,
1470,1056,POLITUR KG ULTRAN P01 DARK BROWN,DARK BROWN,POLITUR ULTRAN COLOR,,
1469,1056,POLITUR KG ULTRAN P01 MAHONY,MAHONY,POLITUR ULTRAN COLOR,,
2357,1056,POLITUR KG ULTRAN P01 SHP BROWN,SHP BROWN,POLITUR ULTRAN COLOR,,
